Source,Target,Weight20192,Weight20201,Weight20202
g249,p0715,0.0759,0.0486,0.0101
g249,p0716,0.091,0.0577,0.0195
g249,p0733,0.0848,0.02,0.0314
g249,p0734,0.0726,0.0571,0.01
g249,p0735,0.0658,0.0393,0.0173
g249,p0736,0.0802,0.0462,0.0233
g249,p220,0.1102,0.0693,0.0196
g249,p284,0.1137,0.0662,0.0303
g249,p285,0.0613,0.0197,0.0061
g249,p369,0.0802,0.0159,0.0032
g249,p520,0.0502,0.0308,0.0207
g249,p590,0.0944,0.0598,0.0225
g249,p612,0.1831,0.1171,0.0437
g249,p922,0.0565,0.0591,0.0034
g249,p9689,0.0776,0.0542,0.02
g249,q250,0.0513,0.0354,0.011000000000000001
g249,q673,0.2013,0.1259,0.1107
g249,z3831,0.0547,0.0226,0.0049
g251,t4395xa,0.0513,,0.0334
g253,g931,0.0942,0.0891,0.0896
g253,i468,0.0598,0.0424,0.0369
g253,i469,0.0528,0.0412,0.0342
g255,m2011,0.0588,,
g2571,t434x5a,0.0533,0.0214,0.0609
g2571,t43505a,0.0786,0.0606,
g2571,t43595a,0.1158,0.1061,0.0705
g2579,g2589,0.0518,0.0535,
g2579,m13861,0.0535,,
g2579,m13862,0.0573,,
g2579,t43221a,0.0862,0.0799,
g2579,t43295a,0.0769,0.0593,
g2581,g4733,0.0503,0.0469,0.0491
g2581,g629,0.0561,0.0588,0.0613
g2581,m797,0.0692,0.0633,0.0601
g2582,z224,0.0545,,
g308,s06300a,0.062,,
g308,z594,0.062,,
g309,z515,0.0521,0.0495,0.0454
g309,z66,0.0609,0.0542,0.0505
g3281,s0281xd,0.0632,,
g3281,s12110d,0.0822,,
g35,n319,0.0795,0.0976,0.0817
g35,z7401,0.0548,0.0589,0.0385
g35,z993,0.0622,0.0619,0.0638
g372,g835,0.067,0.0508,
g372,m9711xd,0.076,,
g372,s72401d,0.0644,,
g378,h468,0.0862,,
g378,m2141,0.0687,,
g40019,i82221,0.0614,0.0346,
g40019,q049,0.0758,,
g40019,q320,0.0575,0.0602,0.0259
g40019,q564,0.0771,,
g40111,g40411,0.0679,0.0257,
g40111,i69110,0.0585,,
g40111,i69114,0.0585,,
g40119,g9381,0.1054,0.018000000000000002,0.0436
g40201,g8100,0.0566,,
g40201,h43819,0.0606,,
g40201,h5713,0.0513,,
g40201,i63421,0.0566,,
g40201,m300,0.0803,,
g40211,g40a01,0.0769,,0.0488
g40211,g802,0.0642,0.0262,
g40211,g8190,0.0566,,
g40219,g800,0.0708,0.0632,0.0654
g40219,g9381,0.0653,0.0351,0.0456
g40219,m4140,0.0735,0.0324,0.0413
g40219,q048,0.0572,0.0337,0.0433
g40319,g40824,0.0698,,
g40801,g518,0.0951,,
g40801,m4124,0.0951,,
g40812,s062x9s,0.0536,,
g40813,h47039,0.0556,,
g40813,q112,0.0637,,
g40813,q564,0.067,,
g40813,q851,0.0556,,
g40813,q9351,0.0511,0.1661,
g40813,r402121,0.0526,,
g40813,r402351,0.0511,,
g40813,s02622a,0.0526,,
g40813,s02651a,0.0526,,
g40814,g800,0.1484,0.1236,0.1661
g40814,g801,0.0536,0.0384,0.0405
g40814,h47039,0.0537,0.0202,0.0362
g40814,h47619,0.0805,0.1324,0.1153
g40814,m4140,0.128,0.1116,0.1854
g40814,m4145,0.0627,0.0383,0.0679
g40814,q02,0.0546,0.0295,
g40814,q040,0.0575,0.0273,
g40814,q043,0.0645,0.0361,
g40814,z434,0.0697,0.0368,0.0172
g40814,z9352,0.0537,,
g40822,q043,0.0573,,0.0471
g40822,q369,0.0501,,
g40822,q851,0.0894,,
g40824,h47619,0.0777,,0.052000000000000005
g40824,q385,0.0575,,
g40909,g43909,0.0524,0.0485,0.052000000000000005
g40909,g9341,0.0532,0.0569,0.0569
g40909,r1310,0.05,0.0478,0.0453
g40909,z590,0.0521,0.0541,0.0481
g40909,z8673,0.0646,0.0594,0.0617
g40909,z87820,0.0714,0.0693,0.067
g40909,z9114,0.0516,0.0532,0.051
g40909,z915,0.0515,0.0527,0.0477
g40909,z931,0.0521,0.0466,0.0345
g40919,g800,0.0824,0.0841,0.1048
g40a01,q150,0.07400000000000001,,
g40a01,q858,0.0542,0.039,
g40a01,s32111a,0.0579,,
g40a01,s37042a,0.0822,,
g40b09,m2242,0.0714,,
g40b09,m4854xs,0.0767,,
g40b09,s062x1a,0.0714,,
g40b09,s064x1a,0.0642,,
g43019,m3501,0.0555,,
g43019,o0993,0.0606,,
g43019,t367x5a,0.0509,,
g43719,t85615a,0.0642,,
g43901,m5481,0.0538,0.0311,0.0526
g43909,g4700,0.0617,0.055999999999999994,0.0576
g43909,g8929,0.0656,0.0596,0.0664
g43909,g894,0.0527,0.0496,0.0526
g43909,j45909,0.0701,0.0605,0.0711
g43909,k219,0.0543,0.0481,0.0541
g43909,m1990,0.0532,0.0491,0.0581
g43909,m549,0.06,0.0544,0.0558
g43909,m797,0.1039,0.0949,0.0983
g43909,o99354,0.0601,0.0616,0.0706
g43909,r45851,0.0537,0.0579,0.0574
g43909,z62810,0.0604,0.0615,0.0572
g43909,z90710,0.0642,0.0524,0.0578
g43909,z915,0.06,0.0631,0.0628
g43d0,m21072,0.07400000000000001,,
g43d0,m25372,0.0642,,
g44201,r808,0.0545,,
g44201,z754,0.0905,,
g44309,r41840,0.0859,0.0412,0.1107
g44309,r41844,0.115,0.0635,0.1175
g44309,s020xxd,0.0611,0.0397,0.11199999999999999
g44309,s0219xd,0.0539,0.0922,0.0323
g44309,s0291xd,0.05,,
g44309,s06360d,0.05,,
g44309,s065x0d,0.0597,0.0347,0.0384
g44309,s066x0d,0.0548,0.0167,0.0171
g44319,s062x9s,0.0644,,
g44319,s06329a,0.0659,,
g44319,s066x9s,0.0614,,
g44319,s40021d,0.0614,,
g44319,s40022d,0.0614,,
g44319,s8011xd,0.0526,,
g4440,t450x5a,0.0566,0.0189,0.0653
g4440,t463x5a,0.21899999999999997,0.2954,0.1818
g4440,t50z15a,0.0519,0.028999999999999998,
g4453,j0180,0.0544,,
g4453,m3219,0.0545,,
g4453,o24439,0.0527,,
g4453,t380x5s,0.0509,,
g4453,z8342,0.0518,,
g450,m489,0.0501,,
g458,i708,0.0623,0.0277,0.0327
g459,r29700,0.0537,0.068,0.0506
g459,r29810,0.0598,0.0473,0.0546
g459,r4701,0.0513,0.0493,0.0489
g459,r4781,0.0716,0.0558,0.06
g460,i63232,0.0588,,0.0344
g460,i63311,0.0588,0.0962,
g460,i63312,0.0789,0.0385,0.0418
g460,i63512,0.0561,0.0157,0.0589
g460,r29711,0.0511,0.0144,0.0176
g460,r29717,0.0657,0.0214,0.07400000000000001
g460,r29718,0.0625,0.1269,0.0356
g460,r29721,0.0894,0.021,0.0746
g460,z9282,0.0528,0.0452,0.0372
g463,g464,0.0573,,0.0445
g463,h933x9,0.0597,,
g463,i69114,0.0585,,
g463,i69128,0.0548,,
g463,t83192a,0.0523,,
g464,i69112,0.0573,,
g464,i69114,0.0799,,
g464,i69128,0.0712,,
g464,j352,0.0686,,
g4700,g629,0.0526,0.0543,0.052000000000000005
g4700,g8929,0.0783,0.0607,0.0725
g4700,i10,0.0509,0.0483,0.0516
g4700,j45909,0.0618,0.0558,0.0592
g4700,k219,0.0652,0.0613,0.0652
g4700,k5900,0.0771,0.0795,0.1116
g4700,m1990,0.0508,0.0422,0.0485
g4700,m545,0.055,0.0572,0.0531
g4700,m549,0.0779,0.0606,0.0628
g4700,r45851,0.1942,0.1824,0.19399999999999998
g4700,z560,0.1024,0.0751,0.1228
g4700,z590,0.1117,0.0958,0.08800000000000001
g4700,z62810,0.1189,0.1136,0.1019
g4700,z62811,0.0647,0.0708,0.0587
g4700,z9114,0.069,0.0486,0.0647
g4700,z915,0.1663,0.1469,0.1439
g4730,j449,0.0529,0.0442,0.0401
g4730,k219,0.0524,0.0475,0.0471
g4730,m109,0.0502,0.0485,0.0412
g4730,m1990,0.0633,0.0566,0.0609
g4730,z6841,0.0631,0.053,0.0493
g4730,z6842,0.05,0.0398,0.0459
g4733,g629,0.0536,0.0499,0.0484
g4733,g8929,0.10099999999999999,0.0926,0.0904
g4733,i10,0.1023,0.0967,0.0979
g4733,i110,0.1271,0.1276,0.1225
g4733,i129,0.0961,0.0898,0.0924
g4733,i130,0.1023,0.1134,0.1031
g4733,i2510,0.1379,0.1376,0.1366
g4733,i252,0.0869,0.0846,0.0837
g4733,i255,0.0536,0.0542,0.0496
g4733,i2720,0.0931,0.1058,0.0877
g4733,i480,0.1194,0.1186,0.1133
g4733,i4891,0.0983,0.1,0.0921
g4733,i5023,0.0518,0.0589,0.0545
g4733,i5032,0.0661,0.075,0.0697
g4733,i5033,0.0707,0.0833,0.064
g4733,i509,0.0794,0.0743,0.0681
g4733,j189,0.0692,0.086,0.0769
g4733,j440,0.0572,0.0826,0.0707
g4733,j441,0.0917,0.1054,0.0786
g4733,j449,0.1353,0.131,0.1273
g4733,j45909,0.0859,0.079,0.0851
g4733,j9601,0.0953,0.0961,0.0988
g4733,j9621,0.10099999999999999,0.1122,0.0951
g4733,k219,0.1407,0.1379,0.13699999999999998
g4733,k5900,0.0565,0.0553,0.0502
g4733,m109,0.0718,0.0712,0.0662
g4733,m1990,0.0982,0.0886,0.0903
g4733,n179,0.1027,0.105,0.0954
g4733,n186,0.0568,0.0587,0.0523
g4733,n189,0.0622,0.0678,0.0614
g4733,n390,0.062,0.0586,0.0555
g4733,n400,0.0964,0.0993,0.0983
g4733,r0602,0.061,0.0773,0.0711
g4733,z66,0.059000000000000004,0.0569,0.0609
g4733,z6841,0.1274,0.124,0.1362
g4733,z6842,0.0782,0.0776,0.0845
g4733,z6843,0.0742,0.0752,0.0764
g4733,z7901,0.1359,0.1369,0.1314
g4733,z7902,0.073,0.0751,0.0814
g4733,z794,0.1297,0.1209,0.1175
g4733,z7951,0.0713,0.0762,0.0781
g4733,z7982,0.122,0.1171,0.1176
g4733,z7984,0.1228,0.1154,0.1133
g4733,z79899,0.0914,0.0925,0.094
g4733,z8249,0.0538,0.0494,0.0319
g4733,z86711,0.0616,0.059000000000000004,0.0624
g4733,z86718,0.0732,0.0732,0.0732
g4733,z8673,0.0809,0.077,0.0797
g4733,z87891,0.1231,0.1165,0.115
g4733,z880,0.0536,0.0525,0.0532
g4733,z9049,0.067,0.0649,0.0727
g4733,z9119,0.0683,0.0643,0.0547
g4733,z950,0.0615,0.0631,0.0635
g4733,z951,0.0762,0.0765,0.0672
g4733,z955,0.0949,0.0912,0.0904
g4733,z992,0.051,0.0522,0.0468
g4733,z9981,0.1411,0.1352,0.1185
g47411,h9210,0.0571,,
g47411,h9211,0.0571,,
g47411,i675,0.0967,0.086,0.0213
g47411,m3501,0.0555,,
g47411,m5382,0.0523,,
g47411,q999,0.0566,0.0453,0.0168
g47411,t426x2d,0.0661,,
g4761,s0231xd,0.0584,,
g479,r269,0.0532,0.0665,0.0705
g479,r419,0.0557,0.0939,0.0886
g479,r6889,0.1431,0.1817,0.1837
g501,h7012,0.0513,,
g501,m2604,0.05,,
g501,r948,0.0513,,
g501,z9182,0.0513,,
g518,g8111,0.09699999999999999,,
g518,m6740,0.0698,,
g529,h4711,0.0665,0.0712,
g529,i69098,0.0505,,
g529,i69898,0.0536,,
g541,g5791,0.0608,,
g541,m438x6,0.0905,,
g546,t8743,0.0574,0.0608,0.0399
g546,t8781,0.0629,0.0606,0.0105
g546,z4781,0.3796,0.2933,0.3035
g546,z89511,0.0786,0.0631,0.066
g546,z89512,0.0679,0.0608,0.0612
g546,z89611,0.1016,0.0982,0.0659
g546,z89612,0.0867,0.0646,0.0765
g5601,g5621,0.0688,0.0227,0.0822
g5601,s52501b,0.0525,,
g5601,s52571a,0.08800000000000001,0.0158,0.0287
g5602,s52572a,0.1378,0.0727,0.0678
g5602,s52612a,0.07400000000000001,0.0607,0.0574
g5620,g5630,0.055999999999999994,,
g5620,h2510,0.0548,,
g5620,h40009,0.0548,,
g5620,k915,0.0573,,
g5620,l97523,0.0639,,
g5620,m6702,0.0548,,
g5620,s90852a,0.0573,,
g5621,s52201b,0.0501,,
g5621,s62001a,0.0508,,
g5630,m84522a,0.0665,,
g5630,m9732xa,0.07400000000000001,,
g5630,s42492a,0.0822,,
g5630,z8342,0.07400000000000001,,
g5631,m21331,0.2772,0.0703,0.0357
g5631,s42291d,0.0536,,
g5631,s42341a,0.0509,,
g5631,s42351a,0.0751,0.0327,
g5631,s42411a,0.05,,
g5631,s91302d,0.0527,,
g5631,z4821,0.0981,,
g5632,m21332,0.1699,0.1973,0.1957
g5632,q6101,0.0585,,
g5632,s41102a,0.0542,,
g5632,s42352a,0.1368,0.0425,
g5632,s42492a,0.0585,,
g5632,t8740,0.0509,,
g5682,h3321,0.0564,,
g5682,q791,0.0632,,
g5682,s42412a,0.0608,,
g5732,m24452,0.068,,
g5732,m94262,0.0767,,
g5732,m9669,0.0606,,
g5732,t466x6a,0.0585,,
g5732,t84018a,0.0905,,
g5791,g90521,0.0585,,
g5791,s99921a,0.0608,,
g600,g7100,0.0591,0.0746,0.0658
g603,s42301d,0.0578,,
g610,g6181,0.0978,0.0872,0.0831
g620,t451x5a,0.1039,0.1043,0.0815
g620,t451x5d,0.0738,0.063,0.0348
g620,t451x5s,0.083,0.1284,0.0859
g620,z5111,0.0586,0.0403,0.0525
g620,z9484,0.054000000000000006,0.0474,0.0414
g629,g8929,0.0947,0.0914,0.0821
g629,g894,0.0659,0.057999999999999996,0.0598
g629,i10,0.0511,0.0487,0.0454
g629,i129,0.0519,0.0481,0.0429
g629,i480,0.0509,0.0464,0.0427
g629,i739,0.0672,0.0607,0.0559
g629,j449,0.0633,0.0624,0.0557
g629,k219,0.0703,0.0685,0.0629
g629,k5900,0.051,0.0463,0.0416
g629,m1990,0.0788,0.0766,0.0732
g629,m549,0.059000000000000004,0.0628,0.0611
g629,m797,0.0712,0.0642,0.0636
g629,m810,0.0588,0.0556,0.0519
g629,n400,0.0575,0.0562,0.0553
g629,z7901,0.055999999999999994,0.0519,0.0487
g629,z79891,0.0596,0.06,0.051
g629,z87891,0.0526,0.0484,0.0449
g629,z90710,0.0623,0.047,0.0484
g629,z981,0.0566,0.0578,0.0603
g7001,h02403,0.0681,,0.0179
g709,m4140,0.0667,0.1071,0.0476
g7101,g7109,0.1009,,
g7111,i2724,0.0548,,
g713,t472x5a,0.0686,,
g720,t380x5d,0.052000000000000005,0.0403,0.1012
g720,t451x5d,0.0615,0.0794,0.0149
g720,t466x5a,0.0793,0.1488,0.1074
g720,t865,0.1667,0.1417,0.0846
g721,k7041,0.0717,,
g721,s40021d,0.0661,,
g721,s40022d,0.0661,,
g721,s8001xd,0.0661,,
g721,s8002xd,0.0624,,0.0579
g7249,m3481,0.0575,,
g7249,m6258,0.0794,,
g7249,t504x5a,0.0597,,
g7281,r262,0.0666,0.1046,0.0689
g7281,r2689,0.0663,0.0758,0.0575
g7281,r269,0.0566,0.0832,0.079
g7281,z430,0.0563,0.0819,0.1278
g7281,z48815,0.0532,0.0526,0.0264
g7281,z7409,0.0591,0.0182,0.0229
g737,m21752,0.0564,,
g737,m25542,0.0707,,
g737,r778,0.0654,,
g800,h47619,0.0978,0.1185,0.1082
g800,j0410,0.0728,0.1195,0.1234
g800,j984,0.0611,0.0688,0.0649
g800,m4140,0.201,0.1716,0.2637
g800,m4145,0.1136,0.0634,0.0834
g800,q02,0.1133,0.1391,0.1243
g800,q040,0.0729,0.0357,0.0347
g800,q046,0.0507,0.0052,0.0058
g800,q6589,0.1319,0.0824,0.1246
g800,r633,0.0981,0.0756,0.1
g800,z431,0.0954,0.0976,0.1463
g800,z434,0.0749,0.0158,0.0358
g800,z931,0.0736,0.0815,0.0574
g800,z934,0.0536,0.0473,0.03
g800,z9689,0.0536,0.0515,0.0636
g801,m4140,0.0596,0.0136,0.0544
g801,q02,0.0657,0.0367,0.0813
g801,q6589,0.0626,0.0473,0.0324
g802,q043,0.055999999999999994,,
g808,q02,0.0676,0.0372,0.026000000000000002
g809,r6250,0.0583,0.0546,0.0614
g809,z931,0.0768,0.0684,0.069
g8100,g835,0.0604,,
g8100,q794,0.0548,,
g8104,r29718,0.0574,0.0418,0.0408
g8114,s065x0s,0.0649,,
g8191,g935,0.0779,0.0927,0.0776
g8191,g936,0.1543,0.1495,0.1411
g8191,i161,0.0608,0.0737,0.0607
g8191,i63412,0.0512,0.0527,0.0605
g8191,i63512,0.0903,0.1095,0.1146
g8191,i639,0.1886,0.1764,0.1849
g8191,r29704,0.0509,0.0416,0.0394
g8191,r29810,0.2158,0.2094,0.2132
g8191,r414,0.0502,0.0433,0.047
g8191,r4701,0.2847,0.3001,0.2772
g8191,r471,0.1779,0.1702,0.1937
g8191,r4781,0.1117,0.1014,0.1126
g8192,r29723,0.0721,,
g8192,r4782,0.0518,,
g8194,g935,0.0876,0.0933,0.0909
g8194,g936,0.1438,0.1517,0.1452
g8194,i161,0.0632,0.0668,0.0752
g8194,i63511,0.0804,0.0928,0.0812
g8194,i639,0.2009,0.1934,0.1784
g8194,r1310,0.0511,0.0463,0.0446
g8194,r29810,0.2554,0.2664,0.266
g8194,r414,0.0869,0.1007,0.0981
g8194,r4701,0.1037,0.0876,0.0946
g8194,r471,0.1798,0.18100000000000002,0.1757
g8194,r4781,0.1256,0.1181,0.1283
g8220,k592,0.1216,0.1097,0.1262
g8220,l89154,0.1809,0.1728,0.1889
g8220,l89159,0.0806,0.0506,0.0528
g8220,l89314,0.0676,0.0915,0.0899
g8220,l89324,0.0699,0.077,0.0884
g8220,m4628,0.0889,0.0725,0.0856
g8220,n319,0.2631,0.2554,0.2336
g8220,q059,0.0502,0.0459,0.0702
g8220,t83511a,0.0677,0.0499,0.0625
g8220,t83518a,0.0582,0.0478,0.0471
g8220,z7401,0.06,0.0687,0.0469
g8220,z933,0.1033,0.1106,0.0898
g8220,z993,0.1146,0.1173,0.111
g8221,k592,0.0603,0.0645,0.0578
g8221,n318,0.0662,0.0674,0.07
g8222,k592,0.1124,0.125,0.1608
g8250,g904,0.0612,0.0473,0.0465
g8250,k592,0.0809,0.0721,0.0696
g8250,l89154,0.0688,0.0872,0.0805
g8250,l89159,0.0543,0.035,0.0441
g8250,n319,0.113,0.1175,0.1082
g8250,s14109s,0.0529,0.06,0.0495
g8250,t83511a,0.0535,0.0309,0.0315
g8250,t83518a,0.0536,0.0652,0.0633
g8250,z7401,0.0576,0.0392,0.0439
g8250,z930,0.0968,0.0764,0.0687
g8250,z9359,0.065,0.0545,0.0237
g8250,z9911,0.0697,0.0352,0.0419
g8252,g904,0.0959,0.0165,0.0297
g8252,m24541,0.0555,,0.0252
g8252,m24542,0.0589,,0.0241
g8252,s12300d,0.0936,0.0222,0.0293
g8253,i950,0.0642,,
g8253,l89212,0.0523,,
g8253,l89812,0.0698,,
g8253,s12490a,0.1047,,
g8253,s12590d,0.0606,,
g8253,s14105s,0.0539,0.0624,
g8253,s14106s,0.1176,0.0736,0.0869
g8253,s22028a,0.0509,,
g8253,s22040a,0.0539,,
g8253,t24311a,0.0545,,
g8254,g904,0.0536,0.0776,0.065
g8254,k592,0.0514,0.064,0.0664
g8254,n318,0.0515,0.035,0.0209
g8254,s12400a,0.05,,0.0103
g8254,s14105s,0.0555,,0.0567
g8311,g8314,0.0521,0.0172,0.1156
g8321,r29705,0.0548,0.0159,0.0264
g8334,i63421,0.0689,,
g8334,z8342,0.07400000000000001,,
g834,m5126,0.0547,0.0519,0.0458
g835,i63212,0.0637,,
g835,i6322,0.0687,,
g835,i69365,0.124,0.1811,
g835,t83030a,0.0556,,
g835,z83438,0.067,,
g8389,m4713,0.0525,,
g890,z4549,0.0862,,
g8911,r2681,0.0503,0.0158,0.0066
g8911,r413,0.0597,0.0196,0.0058
g8911,r41840,0.0601,0.0193,0.0053
g8911,r41844,0.0732,0.0217,0.0027
g8911,s3282xd,0.0627,0.0131,0.0224
g8911,z4789,0.094,0.0232,0.0122
g8929,g9341,0.0551,0.0592,0.0592
g8929,i10,0.1391,0.1314,0.1191
g8929,i110,0.0772,0.0727,0.0695
g8929,i129,0.0881,0.0823,0.0769
g8929,i2510,0.1138,0.107,0.0955
g8929,i252,0.0691,0.0675,0.0626
g8929,i480,0.0688,0.0648,0.0643
g8929,i4891,0.0699,0.0633,0.0555
g8929,i959,0.0547,0.0535,0.0543
g8929,j189,0.0625,0.0754,0.0633
g8929,j441,0.0624,0.0731,0.0496
g8929,j449,0.1156,0.1103,0.1088
g8929,j45909,0.0912,0.0822,0.0879
g8929,j9601,0.0721,0.0721,0.0676
g8929,j9621,0.0518,0.0578,0.0477
g8929,k219,0.1626,0.1496,0.1477
g8929,k5900,0.0861,0.086,0.0869
g8929,m069,0.0538,0.0527,0.0554
g8929,m1990,0.1429,0.1253,0.1301
g8929,m545,0.1558,0.1553,0.1811
g8929,m549,0.3192,0.3079,0.348
g8929,m797,0.0797,0.069,0.0823
g8929,m810,0.0593,0.0558,0.0565
g8929,n179,0.1026,0.099,0.0856
g8929,n189,0.0512,0.0483,0.0477
g8929,n390,0.0892,0.0863,0.0843
g8929,n400,0.0696,0.0699,0.0646
g8929,r45851,0.0855,0.0775,0.0792
g8929,z590,0.0585,0.0565,0.054000000000000006
g8929,z66,0.0785,0.0763,0.0687
g8929,z7901,0.0998,0.0978,0.0904
g8929,z7902,0.0643,0.0643,0.0685
g8929,z794,0.1051,0.0974,0.0895
g8929,z7952,0.0504,0.0536,0.0413
g8929,z7982,0.1175,0.1087,0.0959
g8929,z7984,0.0928,0.0897,0.0784
g8929,z79891,0.1378,0.1327,0.1324
g8929,z79899,0.1405,0.135,0.128
g8929,z8249,0.0603,0.0585,0.0363
g8929,z86718,0.0682,0.0702,0.065
g8929,z8673,0.0771,0.0783,0.068
g8929,z87891,0.1262,0.1146,0.1038
g8929,z880,0.0532,0.0506,0.0484
g8929,z885,0.0523,0.0487,0.0492
g8929,z9049,0.0888,0.084,0.0856
g8929,z90710,0.0876,0.0742,0.084
g8929,z915,0.059000000000000004,0.0542,0.0601
g8929,z955,0.0674,0.0618,0.0588
g8929,z981,0.0639,0.0665,0.0781
g8929,z9981,0.0781,0.0773,0.0663
g893,j910,0.0803,0.0695,0.0724
g893,k5903,0.1138,0.0992,0.1143
g893,m8458xa,0.0564,0.0487,0.0586
g893,r180,0.0683,0.0715,0.0695
g893,r530,0.0919,0.065,0.0365
g893,r64,0.0645,0.0619,0.0547
g893,t402x5a,0.0812,0.0704,0.0843
g893,t451x5a,0.1236,0.1267,0.1088
g893,z5111,0.0633,0.0667,0.0505
g893,z515,0.0855,0.0732,0.0543
g893,z79891,0.0603,0.0483,0.0477
g893,z9221,0.0931,0.0918,0.0881
g893,z923,0.0924,0.0835,0.0785
g894,k3184,0.0529,0.0511,0.0463
g894,m069,0.0569,0.0586,0.0559
g894,m549,0.052000000000000005,0.0501,0.0468
g894,m797,0.1157,0.1158,0.1129
g894,z79891,0.1272,0.1291,0.1298
g894,z981,0.0595,0.0567,0.0613
g894,z9981,0.0505,0.0421,0.0385
g902,h02402,0.064,0.013999999999999999,0.033
g902,h5702,0.0586,0.0121,
g902,h5703,0.0723,0.1506,0.0425
g904,s14105s,0.0801,0.023,0.0165
g90521,t371x5a,0.0833,,
g90521,t8482xa,0.0707,,
g9059,m6588,0.0659,,
g9059,t85695a,0.075,,
g908,r100,0.0544,,
g908,s062x9d,0.0602,,
g908,t71162a,0.0531,,
g910,i602,0.0525,,0.0164
g910,i67848,0.1069,0.0236,0.0685
g911,g935,0.08800000000000001,0.10300000000000001,0.1106
g911,g936,0.0542,0.0601,0.0702
g911,i609,0.0568,0.0442,0.0513
g911,i614,0.0669,0.0573,0.0958
g911,i615,0.159,0.1881,0.14400000000000002
g911,t8501xa,0.0531,0.0357,0.043
g911,z982,0.0679,0.0582,0.0542
g912,z982,0.1862,0.1513,0.1688
g913,h1133,0.0539,,
g913,s02602a,0.0571,,
g913,s0280xa,0.0523,,
g913,s06360a,0.0606,,
g913,s065x9s,0.0665,,
g913,s82851b,0.0606,,
g913,t79a12a,0.0571,,
g913,t85868a,0.0717,,
g913,z4541,0.068,,
g918,m952,0.0525,,
g919,g935,0.1031,0.09300000000000001,0.0879
g919,g936,0.0683,0.0597,0.0549
g919,g9389,0.0641,0.0528,0.0557
g919,i609,0.0798,0.069,0.0759
g919,i615,0.1021,0.0896,0.1199
g919,t8501xa,0.0557,0.0594,0.0635
g919,z982,0.2447,0.2679,0.2484
g92,j690,0.1264,0.1224,0.128
g92,j9601,0.0843,0.0648,0.0608
g92,j9602,0.0595,0.0631,0.0539
g92,m6282,0.1255,0.125,0.1267
g92,n170,0.0661,0.0671,0.0821
g92,n179,0.057,0.057,0.0588
g92,n390,0.0584,0.0579,0.0619
g92,r4182,0.1199,0.1146,0.1193
g92,r569,0.05,0.0462,0.043
g92,r6521,0.0819,0.0782,0.0846
g92,t402x5a,0.0516,0.0406,0.0406
g92,z515,0.0512,0.0553,0.0573
g92,z66,0.05,0.0527,0.0538
g92,z781,0.0798,0.0901,0.091
g931,g936,0.0621,0.0536,0.0708
g931,g9382,0.0878,0.1021,0.0994
g931,i462,0.0995,0.0882,0.114
g931,i468,0.1265,0.1294,0.1282
g931,i469,0.2747,0.2793,0.2482
g931,i4901,0.1254,0.1443,0.135
g931,j690,0.067,0.0692,0.0758
g931,j9602,0.0734,0.0733,0.0796
g931,k7200,0.1176,0.1354,0.1303
g931,r4020,0.0545,0.0356,0.0542
g931,r402112,0.0701,0.0689,0.0391
g931,r402212,0.0709,0.0649,0.0448
g931,r402312,0.0544,0.063,0.0325
g931,r570,0.1123,0.1135,0.0956
g931,r579,0.0861,0.0839,0.0846
g931,z515,0.0541,0.0551,0.0566
g931,z8674,0.09699999999999999,0.1076,0.0965
g931,z930,0.0843,0.0874,0.0732
g931,z931,0.0643,0.053,0.052000000000000005
g931,z9911,0.1292,0.1262,0.1106
g932,z982,0.0592,0.0587,0.0576
g9340,g936,0.0667,0.0749,0.0601
g9340,j690,0.0664,0.0688,0.0747
g9340,j9600,0.0574,0.0558,0.054000000000000006
g9340,j9601,0.0502,0.0454,0.0413
g9340,r1310,0.0605,0.0611,0.057999999999999996
g9340,r4701,0.0655,0.0697,0.0596
g9340,r6521,0.0699,0.0672,0.08199999999999999
g9340,z515,0.075,0.0818,0.0832
g9340,z66,0.0552,0.0616,0.0603
g9340,z9911,0.0532,0.0487,0.045
g9341,i10,0.0552,0.0669,0.0743
g9341,i110,0.0717,0.0791,0.0805
g9341,i120,0.0555,0.0496,0.0538
g9341,i129,0.0821,0.0967,0.1016
g9341,i130,0.0859,0.0891,0.0897
g9341,i2510,0.0736,0.0853,0.0908
g9341,i2720,0.0534,0.0579,0.0509
g9341,i480,0.0804,0.0869,0.0905
g9341,i4891,0.0784,0.0818,0.0881
g9341,i509,0.0571,0.0553,0.0523
g9341,i959,0.064,0.065,0.0685
g9341,j189,0.0946,0.1121,0.1155
g9341,j440,0.0585,0.0756,0.0728
g9341,j441,0.0609,0.0684,0.0596
g9341,j449,0.066,0.0712,0.0687
g9341,j690,0.1618,0.1528,0.1547
g9341,j90,0.0767,0.0712,0.0695
g9341,j9601,0.157,0.1553,0.1615
g9341,j9602,0.064,0.0671,0.0596
g9341,j9621,0.09,0.0969,0.0864
g9341,j9622,0.0618,0.0639,0.047
g9341,j9811,0.0675,0.0724,0.0548
g9341,k219,0.0523,0.0616,0.0635
g9341,k7200,0.0554,0.0504,0.0535
g9341,m1990,0.0536,0.0503,0.0509
g9341,m6282,0.0596,0.0548,0.0703
g9341,n170,0.1125,0.1286,0.1387
g9341,n179,0.1319,0.1483,0.1633
g9341,n186,0.0901,0.0873,0.0944
g9341,n189,0.0654,0.0745,0.0705
g9341,n390,0.1599,0.1823,0.1861
